Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Portugal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,2637,571738,53004
Portugal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,2591,957605,52079
Portugal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,2359,694413,47416
Portugal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,2267,689978,45567
Portugal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,2740,777898,55074
Portugal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,4191,843413,84239
Qatar,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,8,810,161
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,5147,856421,103455
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,1019,549303,20482
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,1218,460246,24482
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,861,334035,17306
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,757,342426,15216
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,1507,854476,30291
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,1235,789821,24824
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,1775,913824,35678
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,911,481995,18311
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,2002,935638,40240
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,2940,1445209,59094
Romania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,2117,766461,42552
Russia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,7,771,141
Russia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,7,692,141
Saudi Arabia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,21,3008,422
Saudi Arabia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,9,678,181
Saudi Arabia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,12,255,241
Senegal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,8,460,161
Senegal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,50,289,1005
Senegal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,18,1441,362
Senegal,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,22,905,442
Serbia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,11,1872,221
Serbia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,4,1139,80
Serbia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,16,14400,322
Serbia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,1,1334,20
Serbia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,4,964,80
Serbia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,23,10611,462
Sierra Leone,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,3,2942,60
Singapore,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,6,450,121
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,5,11709,101
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,13,3273,261
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,14,11920,281
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,7,2722,141
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,32,14194,643
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,20,24318,402
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,4,567,80
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,6,436,121
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,8,3310,161
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,14,8647,281
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,5,10796,101
Slovakia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,25,28661,503
Slovenia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,1,1162,20
Slovenia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,2,1669,40
South Africa,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,9,3520,181
South Africa,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,6,2189,121
South Africa,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,2,432,40
South Africa,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,3,661,60
South Africa,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,67,18031,1347
South Africa,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,78,8184,1568
South Africa,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,4,852,80
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,191,53280,3839
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,1053,212722,21165
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,1966,309095,39517
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,460,78255,9246
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,652,97569,13105
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,341,55239,6854
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,322,46565,6472
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,77,23649,1548
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,407,92607,8181
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,1397,272806,28080
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,698,22216,14030
South Korea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,935,129674,18794
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,36,5396,724
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,181,35617,3638
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,225,47613,4523
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,256,60432,5146
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,209,35819,4201
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,45,10037,905
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,31,4958,623
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,1131,160252,22733
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,173,42623,3477
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,587,73682,11799
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,229,38749,4603
Spain,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,228,35783,4583
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,40461,3770010,813266
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,50406,4182828,1013161
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,42133,3683194,846873
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,33049,2785884,664285
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,50996,4497234,1025020
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,24792,2491724,498319
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,37479,3579957,753328
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,39046,4459624,784825
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,58041,6602107,1166624
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,72825,7406943,1463783
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,69822,8173586,1403422
Sri Lanka,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,52100,6138371,1047210
St Vincent/Grenadines,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,1,1513,20
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,2,568,40
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,8,5180,161
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,21,3824,422
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,1,338,20
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,2,1737,40
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,6,3216,121
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,10,4306,201
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,22,22805,442
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,2,984,40
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,2,370,40
Sweden,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,5,2860,101
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,6,2674,121
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,42,61215,844
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,35,39728,704
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,27,13890,543
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,74,37195,1487
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,24,12432,482
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,145,46435,2915
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,118,11437,2372
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,46,56727,925
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,242,85194,4864
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,63,60692,1266
Switzerland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,46,45829,925
Taiwan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,2,912,40
Taiwan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,12,3650,241
Taiwan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,3,921,60
Taiwan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,172,4243,3457
Taiwan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,16,3685,322
Taiwan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,420,10256,8442
Taiwan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,3,1373,60
Taiwan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,6,1077,121
Taiwan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,70,4304,1407
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,3362,585847,67576
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,564,177188,11336
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,2103,423832,42270
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,2161,439572,43436
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,3513,683066,70611
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,3156,664533,63436
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,6802,1205926,136720
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,4004,922030,80480
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,4691,934870,94289
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,8761,1585963,176096
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,14148,2425646,284375
Thailand,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,9084,1715417,182588
Togo,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,11,256,221
Tokelau Islands,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,70,2288,1407
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,157,84291,3156
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,961,146085,19316
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,184,85485,3698
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,332,141548,6673
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,393,171054,7899
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,444,158756,8924
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,206,158571,4141
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,562,488756,11296
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,798,450346,16040
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,249,102834,5005
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,84,60099,1688
Tunisia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,584,414091,11738
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,8234,1235151,165503
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,8525,1214103,171353
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,10626,1655096,213583
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,16301,2190170,327650
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,7934,1404821,159473
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,9224,1217322,185402
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,16203,2143158,325680
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,14798,2760824,297440
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,13285,2172733,267029
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,18071,2756368,363227
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,16003,2827084,321660
Turkey,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,13014,2535124,261581
Uganda,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,2,330,40
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,1,366,20
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,2,513,40
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,9,3201,181
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,1,413,20
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,3,884,60
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,10,2942,201
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,1,295,20
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,110,37585,2211
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,121,38779,2432
Ukraine,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,149,1039,2995
United Arab Emirates,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,1,511,20
United Arab Emirates,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,2,700,40
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,152,75061,3055
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,224,79493,4502
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,152,102504,3055
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,282,165283,5668
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,198,93998,3980
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,193,97097,3879
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,182,133754,3658
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,134,88545,2693
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,200,120217,4020
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,277,177960,5568
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,186,130555,3739
United Kingdom,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,146,133607,2935
Uruguay,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,6,3796,121
Venezuela,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,4,530,80
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,1,195136,17322257,3922234
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,2,187006,17557092,3758821
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,3,214680,19915195,4315068
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,225768,19337560,4537937
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,5,233095,21469965,4685210
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,6,155435,14664371,3124244
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,7,233712,23046637,4697611
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,257291,25208614,5171549
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,9,342900,34996788,6892290
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,10,288123,29989609,5791272
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,11,249480,22875925,5014548
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,12,217737,20561580,4376514
Zambia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,1,378,20
Zimbabwe,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,4,110,11388,2211
Zimbabwe,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2021,8,47,4659,945
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,1,78,35784,1568
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,2,316,148658,6352
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,3,151,46292,3035
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,4,2,393,40
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,5,2,635,40
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,6,404,174069,8120
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,7,308,151659,6191
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,8,94,53048,1889
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,9,31,12880,623
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,10,151,73071,3035
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,11,149,66825,2995
Albania,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,12,116,66329,2332
Argentina,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,6,1,840,20
Aruba,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,4,1,1119,20
Aruba,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,6,1,735,20
Australia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,1,204,17735,4100
Australia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,2,11,4936,221
Australia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,3,4,1872,80
Australia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,5,3,2550,60
Australia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,6,14,2095,281
Australia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,7,2,2413,40
Australia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,8,13,1960,261
Australia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,10,17,6644,342
Australia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,12,4,4337,80
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,2,6,1965,121
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,6,1,625,20
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,7,1,794,20
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,9,17,315,342
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,10,2,1834,40
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,11,1,1563,20
Austria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,12,1,946,20
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,1,1053897,58732658,21183330
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,2,673305,36829662,13533431
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,3,619772,34265112,12457417
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,4,635432,38373019,12772183
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,5,119484,6307280,2401628
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,6,191913,9507764,3857451
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,7,584727,33953743,11753013
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,8,857405,53467107,17233841
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,9,810058,50222373,16282166
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,10,875900,52820809,17605590
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,11,423118,24646908,8504672
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,12,313513,17929367,6301611
Belarus,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,1,8,2741,161
Belarus,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,8,1,288,20
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,1,1,1024,20
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,2,31,26915,623
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,3,3,1091,60
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,4,2,1748,40
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,6,1,989,20
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,7,4,3955,80
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,8,15,10846,302
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,9,7,8396,141
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,10,3,1418,60
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,11,1,2753,20
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,12,15,659,302
Bosnia-Hercegovina,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,2,1,319,20
Bosnia-Hercegovina,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,3,1,501,20
Bosnia-Hercegovina,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,7,2,1138,40
Bosnia-Hercegovina,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,8,1,790,20
Bosnia-Hercegovina,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,9,4,2073,80
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,1,1,546,20
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,2,7,2127,141
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2020,4,8,432,161
